212,209,210,540,396,817
38,236,37,473,510,122
215,172,78,801,818,557
199,68,232,377,819,468
58,311,55,820,821,321
311,58,59,820,143,762
311,54,55,765,139,821
210,224,212,493,535,817
227,73,74,429,158,434
197,74,75,435,159,370
230,201,202,545,382,439
292,23,24,822,108,644
292,29,307,630,795,823
201,237,252,544,824,504
23,292,307,822,823,794
42,265,41,809,567,126
252,237,251,824,573,534
193,249,194,774,496,360
206,44,45,507,129,386
78,172,77,818,324,162
228,72,73,806,157,428
180,36,37,338,121,509
69,232,68,444,819,153
231,69,70,445,154,814
189,75,76,371,160,358
267,71,72,813,156,584
264,42,43,810,127,537
17,300,16,720,670,101
82,301,305,825,826,771
301,82,83,825,167,676
301,0,305,677,717,826
205,45,46,387,130,804
260,281,284,783,605,728
215,214,171,827,403,802
214,215,216,827,405,688
